CTYFIPS,CTY_NAME,total_worker_pop_2018,total_worker_pop_2013,delta_agro,pct_agro_2018,pct_agro_2013,delta_construct,pct_construct_2018,pct_construct_2013,delta_manufact,pct_manufact_2018,pct_manufact_2013,delta_wholesale,pct_wholesale_2018,pct_wholesale_2013,delta_retail,pct_retail_2018,pct_retail_2013,delta_transport_util,pct_transport_util_2018,pct_transport_util_2013,delta_information,pct_information_2018,pct_information_2013,delta_finance_realest,pct_finance_realest_2018,pct_finance_realest_2013,delta_prof_sci_mgmt_adm,pct_prof_sci_mgmt_adm_2018,pct_prof_sci_mgmt_adm_2013,delta_edu_health,pct_edu_health_2018,pct_edu_health_2013,delta_arts_ent_food_rec,pct_arts_ent_food_rec_2018,pct_arts_ent_food_rec_2013,delta_otherserv,pct_otherserv_2018,pct_otherserv_2013,delta_public_admin,pct_public_admin_2018,pct_public_admin_2013
0500000US37035,"Catawba County, North Carolina",73002,69215,0.25,0.005,0.004,0,0.05,0.05,0.003787879,0.265,0.264,0.026315789,0.039,0.038,0.079646018,0.122,0.113,-0.020833333,0.047,0.048,0.3,0.013,0.01,-0.023255814,0.042,0.043,0.043478261,0.072,0.069,-0.065656566,0.185,0.198,0.126582278,0.089,0.079,-0.25,0.042,0.056,-0.035714286,0.027,0.028
0500000US37037,"Chatham County, North Carolina",31532,28895,-0.416666667,0.014,0.024,0.285714286,0.099,0.077,-0.00729927,0.136,0.137,-0.44,0.014,0.025,0.141176471,0.097,0.085,0.225806452,0.038,0.031,0.272727273,0.014,0.011,-0.065217391,0.043,0.046,-0.034188034,0.113,0.117,0,0.261,0.261,-0.012658228,0.078,0.079,-0.115942029,0.061,0.069,-0.131578947,0.033,0.038
0500000US37039,"Cherokee County, North Carolina",10300,9580,0.05,0.021,0.02,0.051020408,0.103,0.098,0.008064516,0.125,0.124,-0.5,0.009,0.018,-0.08,0.138,0.15,-0.277777778,0.026,0.036,0.8,0.027,0.015,-0.438596491,0.032,0.057,-0.212765957,0.074,0.094,0,0.217,0.217,1.089552239,0.14,0.067,-0.131147541,0.053,0.061,-0.186046512,0.035,0.043
0500000US37041,"Chowan County, North Carolina",5351,5483,-0.436363636,0.031,0.055,-0.408450704,0.042,0.071,0.757142857,0.123,0.07,-0.6,0.01,0.025,0.031007752,0.133,0.129,1.131578947,0.081,0.038,0.571428571,0.011,0.007,0.44,0.036,0.025,-0.21,0.079,0.1,0.09561753,0.275,0.251,-0.371794872,0.049,0.078,-0.185185185,0.066,0.081,-0.057971014,0.065,0.069
0500000US37043,"Clay County, North Carolina",4391,3780,0.263157895,0.024,0.019,0.710526316,0.13,0.076,-0.305555556,0.05,0.072,-0.333333333,0.016,0.024,-0.033557047,0.144,0.149,-0.195652174,0.037,0.046,-0.222222222,0.014,0.018,-0.032786885,0.059,0.061,0.760869565,0.081,0.046,-0.243801653,0.183,0.242,0.127819549,0.15,0.133,0.25,0.055,0.044,-0.2,0.056,0.07
0500000US37045,"Cleveland County, North Carolina",39701,40381,-0.25,0.009,0.012,0.033898305,0.061,0.059,0.107526882,0.206,0.186,0.047619048,0.022,0.021,-0.053030303,0.125,0.132,-0.076923077,0.048,0.052,-0.076923077,0.012,0.013,-0.297297297,0.026,0.037,0.060606061,0.07,0.066,-0.0703125,0.238,0.256,0.219178082,0.089,0.073,-0.127272727,0.048,0.055,0.15,0.046,0.04
0500000US37047,"Columbus County, North Carolina",19740,20679,-0.303030303,0.023,0.033,0.055555556,0.076,0.072,0.018348624,0.111,0.109,-0.166666667,0.02,0.024,-0.201438849,0.111,0.139,0.361702128,0.064,0.047,-0.4,0.006,0.01,-0.075471698,0.049,0.053,0.727272727,0.076,0.044,-0.05734767,0.263,0.279,0.277777778,0.092,0.072,0.076923077,0.042,0.039,-0.175,0.066,0.08
0500000US37049,"Craven County, North Carolina",40506,38773,-0.136363636,0.019,0.022,0.016129032,0.063,0.062,0.057142857,0.111,0.105,0.25,0.02,0.016,-0.052173913,0.109,0.115,0.311111111,0.059,0.045,0.333333333,0.016,0.012,0.333333333,0.048,0.036,0.027777778,0.074,0.072,-0.095041322,0.219,0.242,-0.047169811,0.101,0.106,0.12,0.056,0.05,-0.134453782,0.103,0.119
0500000US37051,"Cumberland County, North Carolina",125926,116226,-0.166666667,0.005,0.006,-0.118644068,0.052,0.059,0.039473684,0.079,0.076,0.066666667,0.016,0.015,0.014285714,0.142,0.14,0.048780488,0.043,0.041,0.1875,0.019,0.016,-0.025641026,0.038,0.039,0.038461538,0.081,0.078,-0.036363636,0.265,0.275,0.018691589,0.109,0.107,0,0.051,0.051,0.030927835,0.1,0.097
0500000US37053,"Currituck County, North Carolina",12025,11224,1,0.014,0.007,-0.022222222,0.132,0.135,0.025,0.082,0.08,0.916666667,0.023,0.012,-0.378205128,0.097,0.156,-0.4,0.027,0.045,0.538461538,0.02,0.013,0.141025641,0.089,0.078,0.176470588,0.1,0.085,0.038461538,0.162,0.156,0.361445783,0.113,0.083,0,0.069,0.069,-0.12345679,0.071,0.081
0500000US37055,"Dare County, North Carolina",18054,18629,-0.083333333,0.022,0.024,0.063829787,0.1,0.094,0.090909091,0.048,0.044,0,0.019,0.019,0.2,0.15,0.125,0.161290323,0.036,0.031,-0.4,0.012,0.02,-0.243243243,0.084,0.111,0.136363636,0.1,0.088,0.007352941,0.137,0.136,-0.005291005,0.188,0.189,-0.01754386,0.056,0.057,-0.253968254,0.047,0.063
0500000US37057,"Davidson County, North Carolina",74174,71672,0.125,0.009,0.008,0.228070175,0.07,0.057,-0.076576577,0.205,0.222,0.206896552,0.035,0.029,0.061403509,0.121,0.114,0.103448276,0.064,0.058,-0.222222222,0.014,0.018,-0.104166667,0.043,0.048,-0.096385542,0.075,0.083,-0.037914692,0.203,0.211,0.057142857,0.074,0.07,0,0.054,0.054,0.172413793,0.034,0.029
0500000US37059,"Davie County, North Carolina",19284,18133,0.117647059,0.019,0.017,-0.053333333,0.071,0.075,0.021978022,0.186,0.182,1.176470588,0.037,0.017,0.192982456,0.136,0.114,0.106382979,0.052,0.047,-0.555555556,0.008,0.018,-0.074074074,0.05,0.054,0.413333333,0.106,0.075,-0.199152542,0.189,0.236,-0.227272727,0.068,0.088,0.11627907,0.048,0.043,-0.117647059,0.03,0.034
0500000US37061,"Duplin County, North Carolina",24447,24488,-0.080357143,0.103,0.112,-0.20212766,0.075,0.094,-0.072115385,0.193,0.208,0,0.027,0.027,0.311111111,0.118,0.09,0.9375,0.062,0.032,-0.333333333,0.004,0.006,-0.08,0.023,0.025,0.136363636,0.05,0.044,0.005050505,0.199,0.198,0.013333333,0.076,0.075,-0.196078431,0.041,0.051,-0.216216216,0.029,0.037
0500000US37063,"Durham County, North Carolina",158434,136752,0,0.004,0.004,0.017241379,0.059,0.058,0.140625,0.073,0.064,0.2,0.018,0.015,-0.024096386,0.081,0.083,-0.034482759,0.028,0.029,-0.090909091,0.02,0.022,0.055555556,0.057,0.054,-0.013888889,0.142,0.144,-0.071823204,0.336,0.362,0.215189873,0.096,0.079,0.020833333,0.049,0.048,0,0.037,0.037
0500000US37065,"Edgecombe County, North Carolina",21773,21236,-0.289473684,0.027,0.038,0.240740741,0.067,0.054,-0.072164948,0.18,0.194,0.05,0.021,0.02,0,0.125,0.125,0.111111111,0.06,0.054,-0.428571429,0.012,0.021,0.171428571,0.041,0.035,0.226415094,0.065,0.053,-0.021459227,0.228,0.233,-0.122222222,0.079,0.09,0.146341463,0.047,0.041,0.195121951,0.049,0.041
0500000US37067,"Forsyth County, North Carolina",169738,159115,0.333333333,0.004,0.003,0.018181818,0.056,0.055,0.060344828,0.123,0.116,-0.071428571,0.026,0.028,0.118811881,0.113,0.101,0.023255814,0.044,0.043,-0.166666667,0.015,0.018,0.014084507,0.072,0.071,0.066666667,0.112,0.105,-0.063380282,0.266,0.284,-0.053191489,0.089,0.094,0,0.05,0.05,-0.09375,0.029,0.032
0500000US37069,"Franklin County, North Carolina",29810,25983,1.4,0.024,0.01,-0.155339806,0.087,0.103,0.023255814,0.132,0.129,-0.323529412,0.023,0.034,-0.007142857,0.139,0.14,-0.025,0.039,0.04,-0.476190476,0.011,0.021,0.292682927,0.053,0.041,0.130434783,0.104,0.092,-0.040723982,0.212,0.221,0.06557377,0.065,0.061,0.074074074,0.058,0.054,-0.018181818,0.054,0.055
0500000US37071,"Gaston County, North Carolina",98902,89964,0.75,0.007,0.004,0.032258065,0.064,0.062,-0.016949153,0.174,0.177,-0.085714286,0.032,0.035,0.042016807,0.124,0.119,0.090909091,0.072,0.066,0,0.016,0.016,0.01754386,0.058,0.057,0.05952381,0.089,0.084,-0.054187192,0.192,0.203,-0.06741573,0.083,0.089,0,0.056,0.056,0,0.034,0.034
0500000US37073,"Gates County, North Carolina",5190,4966,-0.03030303,0.032,0.033,-0.123595506,0.078,0.089,0.518987342,0.24,0.158,-0.153846154,0.022,0.026,-0.4375,0.081,0.144,0.7,0.068,0.04,0.666666667,0.005,0.003,-0.441860465,0.024,0.043,-0.138461538,0.056,0.065,0.081545064,0.252,0.233,-0.20754717,0.042,0.053,-0.255319149,0.035,0.047,-0.029411765,0.066,0.068
0500000US37075,"Graham County, North Carolina",3180,3161,-0.148148148,0.023,0.027,0.330097087,0.137,0.103,-0.462068966,0.078,0.145,-0.333333333,0.006,0.009,-0.269565217,0.084,0.115,-0.183098592,0.058,0.071,,0.025,0,-0.193548387,0.025,0.031,4.642857143,0.079,0.014,0.421621622,0.263,0.185,-0.121019108,0.138,0.157,-0.388888889,0.033,0.054,-0.422222222,0.052,0.09
0500000US37077,"Granville County, North Carolina",26285,23886,-0.304347826,0.016,0.023,-0.3375,0.053,0.08,-0.047619048,0.16,0.168,0.318181818,0.029,0.022,-0.198275862,0.093,0.116,0.069767442,0.046,0.043,0.181818182,0.013,0.011,0.390243902,0.057,0.041,0.154639175,0.112,0.097,-0.024489796,0.239,0.245,0.260869565,0.058,0.046,0.5,0.048,0.032,-0.013157895,0.075,0.076
0500000US37079,"Greene County, North Carolina",8077,8637,-0.222222222,0.077,0.099,1.976744186,0.128,0.043,0.350364964,0.185,0.137,-0.04,0.024,0.025,-0.450819672,0.067,0.122,0.827586207,0.053,0.029,0,0.009,0.009,-0.390243902,0.025,0.041,-0.074074074,0.05,0.054,-0.119402985,0.236,0.268,-0.145454545,0.047,0.055,-0.173076923,0.043,0.052,-0.205882353,0.054,0.068
0500000US37081,"Guilford County, North Carolina",250123,230344,0.666666667,0.005,0.003,0.02,0.051,0.05,-0.059701493,0.126,0.134,-0.131578947,0.033,0.038,-0.069767442,0.12,0.129,0.12244898,0.055,0.049,-0.15,0.017,0.02,-0.078947368,0.07,0.076,0.095744681,0.103,0.094,0.034334764,0.241,0.233,-0.01010101,0.098,0.099,0.127659574,0.053,0.047,0.074074074,0.029,0.027
0500000US37083,"Halifax County, North Carolina",19437,19123,-0.041666667,0.023,0.024,-0.209677419,0.049,0.062,0.221556886,0.204,0.167,0.476190476,0.031,0.021,-0.144,0.107,0.125,-0.072727273,0.051,0.055,-0.230769231,0.01,0.013,-0.35483871,0.02,0.031,0.016129032,0.063,0.062,-0.070866142,0.236,0.254,0.123287671,0.082,0.073,0.145833333,0.055,0.048,0.060606061,0.07,0.066
0500000US37085,"Harnett County, North Carolina",50735,45118,0.1875,0.019,0.016,0.056179775,0.094,0.089,-0.190082645,0.098,0.121,-0.3125,0.022,0.032,0.049180328,0.128,0.122,0,0.041,0.041,-0.071428571,0.013,0.014,-0.159090909,0.037,0.044,0.060240964,0.088,0.083,0.044247788,0.236,0.226,0.113924051,0.088,0.079,0.022222222,0.046,0.045,0.011363636,0.089,0.088
0500000US37087,"Haywood County, North Carolina",26560,24861,0.25,0.015,0.012,-0.058139535,0.081,0.086,0.05,0.126,0.12,-0.32,0.017,0.025,-0.073529412,0.126,0.136,-0.212121212,0.026,0.033,0.7,0.017,0.01,-0.145454545,0.047,0.055,0.101265823,0.087,0.079,0.133333333,0.272,0.24,-0.018867925,0.104,0.106,-0.12962963,0.047,0.054,-0.204545455,0.035,0.044
0500000US37089,"Henderson County, North Carolina",51829,44332,0,0.02,0.02,-0.120481928,0.073,0.083,0.1484375,0.147,0.128,-0.178571429,0.023,0.028,0.056451613,0.131,0.124,0.096774194,0.034,0.031,0,0.015,0.015,0.018181818,0.056,0.055,-0.115789474,0.084,0.095,-0.058823529,0.24,0.255,0.134146341,0.093,0.082,0,0.054,0.054,-0.096774194,0.028,0.031
0500000US37091,"Hertford County, North Carolina",9283,8258,0.129032258,0.035,0.031,0.225806452,0.038,0.031,0.054545455,0.174,0.165,0.583333333,0.019,0.012,0.289719626,0.138,0.107,0.166666667,0.049,0.042,0.1,0.011,0.01,0,0.027,0.027,-0.255319149,0.035,0.047,-0.144144144,0.285,0.333,-0.186046512,0.07,0.086,0.171428571,0.041,0.035,0.027027027,0.076,0.074
0500000US37093,"Hoke County, North Carolina",18961,16845,0.5,0.027,0.018,-0.087719298,0.052,0.057,0.014084507,0.144,0.142,-0.2,0.012,0.015,0.205128205,0.141,0.117,1,0.042,0.021,-0.071428571,0.013,0.014,0.454545455,0.032,0.022,0.301587302,0.082,0.063,-0.080291971,0.252,0.274,-0.387387387,0.068,0.111,-0.183673469,0.04,0.049,-0.030612245,0.095,0.098
0500000US37095,"Hyde County, North Carolina",1984,2394,0.876106195,0.212,0.113,13.75,0.059,0.004,0.133333333,0.102,0.09,-0.655555556,0.031,0.09,-0.219298246,0.089,0.114,-0.518518519,0.026,0.054,,0,0,0.461538462,0.038,0.026,1.15,0.043,0.02,-0.408906883,0.146,0.247,0.901408451,0.135,0.071,-0.156862745,0.043,0.051,-0.358333333,0.077,0.12
0500000US37097,"Iredell County, North Carolina",83378,70634,0.1,0.011,0.01,-0.015384615,0.064,0.065,0.038674033,0.188,0.181,-0.060606061,0.031,0.033,-0.034013605,0.142,0.147,-0.019230769,0.051,0.052,-0.428571429,0.008,0.014,0.019230769,0.053,0.052,0.046511628,0.09,0.086,-0.040201005,0.191,0.199,0.186046512,0.102,0.086,-0.021276596,0.046,0.047,-0.142857143,0.024,0.028
0500000US37099,"Jackson County, North Carolina",18614,17158,-0.117647059,0.015,0.017,-0.31372549,0.07,0.102,0.782608696,0.041,0.023,0.75,0.014,0.008,0.298969072,0.126,0.097,-0.259259259,0.02,0.027,1.5,0.01,0.004,0,0.038,0.038,0.109589041,0.081,0.073,0.061371841,0.294,0.277,-0.2,0.196,0.245,-0.042553191,0.045,0.047,0.162790698,0.05,0.043
0500000US37101,"Johnston County, North Carolina",89484,77497,-0.368421053,0.012,0.019,-0.028301887,0.103,0.106,0.018518519,0.11,0.108,-0.375,0.03,0.048,0.016666667,0.122,0.12,-0.021276596,0.046,0.047,0.266666667,0.019,0.015,-0.177419355,0.051,0.062,0.149425287,0.1,0.087,0,0.207,0.207,0.232876712,0.09,0.073,0.131578947,0.043,0.038,-0.042857143,0.067,0.07
0500000US37103,"Jones County, North Carolina",3891,4235,-0.262135922,0.076,0.103,0.264705882,0.086,0.068,0.18852459,0.145,0.122,-0.651162791,0.015,0.043,0.156626506,0.096,0.083,-0.133333333,0.039,0.045,0.444444444,0.013,0.009,-0.340425532,0.031,0.047,-0.068493151,0.068,0.073,-0.122302158,0.244,0.278,0.255319149,0.059,0.047,0.181818182,0.039,0.033,0.82,0.091,0.05
0500000US37105,"Lee County, North Carolina",26541,25214,-0.1875,0.013,0.016,0.126984127,0.071,0.063,0.017621145,0.231,0.227,-0.391304348,0.028,0.046,-0.157480315,0.107,0.127,0.576923077,0.041,0.026,-0.25,0.009,0.012,-0.162790698,0.036,0.043,0.136986301,0.083,0.073,0.005025126,0.2,0.199,-0.012820513,0.077,0.078,0.447368421,0.055,0.038,-0.038461538,0.05,0.052
0500000US37107,"Lenoir County, North Carolina",23378,23983,-0.130434783,0.04,0.046,0.301587302,0.082,0.063,0.089820359,0.182,0.167,0.217391304,0.028,0.023,-0.175,0.099,0.12,0.28125,0.041,0.032,-0.111111111,0.008,0.009,-0.258064516,0.023,0.031,0.326086957,0.061,0.046,-0.036900369,0.261,0.271,-0.098765432,0.073,0.081,0.085106383,0.051,0.047,-0.161290323,0.052,0.062
0500000US37109,"Lincoln County, North Carolina",38100,35738,-0.083333333,0.011,0.012,0.013888889,0.073,0.072,-0.020942408,0.187,0.191,0,0.036,0.036,0.125,0.135,0.12,-0.086419753,0.074,0.081,-0.25,0.012,0.016,-0.181818182,0.054,0.066,0.05,0.084,0.08,-0.028901734,0.168,0.173,0.114285714,0.078,0.07,-0.020833333,0.047,0.048,0.081081081,0.04,0.037
0500000US37111,"McDowell County, North Carolina",18674,17193,-0.1,0.009,0.01,0.193548387,0.074,0.062,0.10373444,0.266,0.241,0.086956522,0.025,0.023,-0.034188034,0.113,0.117,-0.238095238,0.032,0.042,-0.166666667,0.005,0.006,-0.294117647,0.024,0.034,-0.01754386,0.056,0.057,0,0.225,0.225,-0.083333333,0.077,0.084,0,0.039,0.039,-0.114754098,0.054,0.061
0500000US37113,"Macon County, North Carolina",13955,12882,-0.416666667,0.014,0.024,0.017699115,0.115,0.113,0,0.065,0.065,2.8,0.019,0.005,-0.109677419,0.138,0.155,0.108108108,0.041,0.037,-0.153846154,0.022,0.026,0.204545455,0.053,0.044,-0.222222222,0.084,0.108,0.078817734,0.219,0.203,0.0703125,0.137,0.128,0.125,0.063,0.056,-0.138888889,0.031,0.036
0500000US37115,"Madison County, North Carolina",9511,8475,0.421052632,0.027,0.019,0.578313253,0.131,0.083,-0.319672131,0.083,0.122,-0.625,0.009,0.024,0.109090909,0.122,0.11,-0.098039216,0.046,0.051,0.727272727,0.019,0.011,-0.487804878,0.021,0.041,-0.082352941,0.078,0.085,-0.098976109,0.264,0.293,0.640625,0.105,0.064,0.12244898,0.055,0.049,-0.130434783,0.04,0.046
0500000US37117,"Martin County, North Carolina",9257,9154,-0.054545455,0.052,0.055,-0.176470588,0.056,0.068,-0.313186813,0.125,0.182,-0.545454545,0.015,0.033,0.327731092,0.158,0.119,1.473684211,0.047,0.019,0.714285714,0.012,0.007,-0.155555556,0.038,0.045,0.6,0.056,0.035,-0.034482759,0.28,0.29,0.121212121,0.074,0.066,-0.230769231,0.03,0.039,0.295454545,0.057,0.044
0500000US37119,"Mecklenburg County, North Carolina",554107,470120,0.5,0.003,0.002,0,0.063,0.063,-0.0125,0.079,0.08,-0.114285714,0.031,0.035,0.009174312,0.11,0.109,0.075471698,0.057,0.053,-0.037037037,0.026,0.027,0.046511628,0.135,0.129,0.076335878,0.141,0.131,-0.041666667,0.184,0.192,-0.018867925,0.104,0.106,-0.078431373,0.047,0.051,-0.090909091,0.02,0.022
0500000US37121,"Mitchell County, North Carolina",6254,6082,0.209677419,0.075,0.062,0.264705882,0.086,0.068,-0.040935673,0.164,0.171,-0.6,0.008,0.02,-0.010638298,0.093,0.094,-0.510204082,0.024,0.049,0.666666667,0.01,0.006,0.296296296,0.035,0.027,0.025,0.041,0.04,0.008583691,0.235,0.233,-0.14,0.086,0.1,0,0.065,0.065,0.215384615,0.079,0.065
0500000US37123,"Montgomery County, North Carolina",10551,10373,0,0.033,0.033,-0.202020202,0.079,0.099,0.159183673,0.284,0.245,-0.111111111,0.016,0.018,-0.102272727,0.079,0.088,-0.21875,0.025,0.032,0,0.007,0.007,-0.195121951,0.033,0.041,0.06779661,0.063,0.059,0.004651163,0.216,0.215,-0.073529412,0.063,0.068,-0.06,0.047,0.05,0.25,0.055,0.044
0500000US37125,"Moore County, North Carolina",39935,33956,0.363636364,0.03,0.022,-0.211267606,0.056,0.071,0.022988506,0.089,0.087,0,0.017,0.017,-0.182608696,0.094,0.115,0.055555556,0.038,0.036,0.066666667,0.016,0.015,0.113636364,0.049,0.044,0.381578947,0.105,0.076,0.018115942,0.281,0.276,-0.100840336,0.107,0.119,-0.030769231,0.063,0.065,-0.035714286,0.054,0.056
0500000US37127,"Nash County, North Carolina",43343,41259,-0.066666667,0.028,0.03,0.14516129,0.071,0.062,-0.02994012,0.162,0.167,-0.4,0.027,0.045,0.060344828,0.123,0.116,0.115384615,0.058,0.052,-0.375,0.01,0.016,-0.14516129,0.053,0.062,0,0.065,0.065,0.062200957,0.222,0.209,0.109756098,0.091,0.082,-0.041666667,0.046,0.048,-0.021276596,0.046,0.047
0500000US37129,"New Hanover County, North Carolina",109010,100333,0.5,0.003,0.002,-0.12,0.066,0.075,0,0.067,0.067,-0.24137931,0.022,0.029,0.116666667,0.134,0.12,-0.078947368,0.035,0.038,0,0.026,0.026,0.363636364,0.075,0.055,0.033898305,0.122,0.118,-0.037190083,0.233,0.242,-0.007194245,0.138,0.139,-0.053571429,0.053,0.056,-0.205882353,0.027,0.034
0500000US37131,"Northampton County, North Carolina",7233,7480,0.063829787,0.05,0.047,0.298245614,0.074,0.057,0.066666667,0.176,0.165,-0.210526316,0.015,0.019,0.122641509,0.119,0.106,-0.310344828,0.04,0.058,1.111111111,0.019,0.009,0.222222222,0.022,0.018,-0.019607843,0.05,0.051,-0.064516129,0.232,0.248,0.237288136,0.073,0.059,-0.096153846,0.047,0.052,-0.252252252,0.083,0.111
0500000US37133,"Onslow County, North Carolina",63221,57779,-0.5,0.007,0.014,-0.058823529,0.08,0.085,0.15625,0.037,0.032,-0.0625,0.015,0.016,0.149253731,0.154,0.134,-0.159090909,0.037,0.044,-0.0625,0.015,0.016,-0.119047619,0.037,0.042,0.238095238,0.104,0.084,0.067307692,0.222,0.208,-0.022058824,0.133,0.136,0.019230769,0.053,0.052,-0.231884058,0.106,0.138
0500000US37135,"Orange County, North Carolina",73172,67302,0,0.007,0.007,-0.074074074,0.05,0.054,0.071428571,0.06,0.056,-0.0625,0.015,0.016,-0.043956044,0.087,0.091,0.333333333,0.02,0.015,-0.2,0.016,0.02,0.255813953,0.054,0.043,-0.022727273,0.129,0.132,-0.01511335,0.391,0.397,-0.076923077,0.096,0.104,0.025,0.041,0.04,0.269230769,0.033,0.026
0500000US37137,"Pamlico County, North Carolina",4806,5077,-0.147058824,0.058,0.068,-0.012345679,0.08,0.081,-0.376068376,0.073,0.117,-0.16,0.021,0.025,0.525,0.122,0.08,-0.06779661,0.055,0.059,4,0.01,0.002,0.098039216,0.056,0.051,0.12987013,0.087,0.077,-0.040358744,0.214,0.223,-0.301587302,0.088,0.126,0.465116279,0.063,0.043,0.510638298,0.071,0.047
0500000US37139,"Pasquotank County, North Carolina",16289,17234,-0.481481481,0.014,0.027,-0.031746032,0.061,0.063,0.709090909,0.094,0.055,0.35,0.027,0.02,0.104477612,0.148,0.134,-0.229166667,0.037,0.048,-0.421052632,0.011,0.019,-0.162790698,0.036,0.043,-0.120481928,0.073,0.083,-0.097472924,0.25,0.277,-0.028571429,0.102,0.105,0,0.045,0.045,0.271604938,0.103,0.081
0500000US37141,"Pender County, North Carolina",25316,22453,-0.111111111,0.024,0.027,0.009009009,0.112,0.111,-0.071428571,0.091,0.098,-0.269230769,0.019,0.026,-0.013793103,0.143,0.145,0.057692308,0.055,0.052,0.875,0.015,0.008,-0.022727273,0.043,0.044,0.184466019,0.122,0.103,0.072916667,0.206,0.192,0.126582278,0.089,0.079,-0.290909091,0.039,0.055,-0.306451613,0.043,0.062
0500000US37143,"Perquimans County, North Carolina",5305,4939,-0.430555556,0.041,0.072,0.333333333,0.072,0.054,0.271604938,0.103,0.081,-0.421052632,0.011,0.019,0.465346535,0.148,0.101,0.25,0.06,0.048,-0.75,0.007,0.028,0.142857143,0.056,0.049,-0.238095238,0.064,0.084,-0.056390977,0.251,0.266,0.235294118,0.084,0.068,0.257142857,0.044,0.035,-0.361702128,0.06,0.094
0500000US37145,"Person County, North Carolina",18065,16650,-0.380952381,0.013,0.021,-0.111111111,0.088,0.099,0.054794521,0.154,0.146,-0.75,0.006,0.024,-0.080357143,0.103,0.112,-0.046875,0.061,0.064,0.384615385,0.018,0.013,-0.576271186,0.025,0.059,-0.047619048,0.08,0.084,0.170731707,0.288,0.246,0.377358491,0.073,0.053,0.047619048,0.044,0.042,0.184210526,0.045,0.038
0500000US37147,"Pitt County, North Carolina",83183,79604,0.090909091,0.012,0.011,0.01754386,0.058,0.057,0.047169811,0.111,0.106,-0.28,0.018,0.025,0.027027027,0.114,0.111,0.137931034,0.033,0.029,0.066666667,0.016,0.015,0.0625,0.051,0.048,-0.1,0.063,0.07,-0.072948328,0.305,0.329,0.144230769,0.119,0.104,0.076923077,0.056,0.052,0.022727273,0.045,0.044
0500000US37149,"Polk County, North Carolina",8617,7795,-0.176470588,0.014,0.017,0.00952381,0.106,0.105,-0.319277108,0.113,0.166,0.533333333,0.023,0.015,-0.172661871,0.115,0.139,0.048780488,0.043,0.041,0.214285714,0.017,0.014,-0.090909091,0.05,0.055,0.573770492,0.096,0.061,0.20657277,0.257,0.213,-0.047058824,0.081,0.085,0.365853659,0.056,0.041,-0.382978723,0.029,0.047
0500000US37151,"Randolph County, North Carolina",65738,62152,0.125,0.018,0.016,0.119402985,0.075,0.067,-0.109022556,0.237,0.266,-0.25,0.027,0.036,0.009090909,0.111,0.11,0.217391304,0.056,0.046,-0.142857143,0.012,0.014,-0.18,0.041,0.05,0.213114754,0.074,0.061,0,0.191,0.191,0.149253731,0.077,0.067,0.083333333,0.052,0.048,0.034482759,0.03,0.029
0500000US37153,"Richmond County, North Carolina",17389,16505,0.192307692,0.031,0.026,-0.235294118,0.065,0.085,0.111111111,0.18,0.162,1.071428571,0.029,0.014,-0.048951049,0.136,0.143,0.075471698,0.057,0.053,-0.333333333,0.006,0.009,-0.03125,0.031,0.032,-0.075471698,0.049,0.053,-0.054621849,0.225,0.238,-0.070422535,0.066,0.071,0.340425532,0.063,0.047,-0.101449275,0.062,0.069
0500000US37155,"Robeson County, North Carolina",47923,47737,0.074074074,0.029,0.027,-0.020618557,0.095,0.097,-0.011299435,0.175,0.177,0.416666667,0.017,0.012,0.018181818,0.112,0.11,0.044444444,0.047,0.045,0,0.006,0.006,-0.210526316,0.03,0.038,0.181818182,0.052,0.044,-0.018450185,0.266,0.271,-0.081081081,0.068,0.074,0,0.043,0.043,0.052631579,0.06,0.057
0500000US37157,"Rockingham County, North Carolina",39463,38712,0.333333333,0.016,0.012,0.21875,0.078,0.064,-0.167420814,0.184,0.221,-0.214285714,0.022,0.028,0.198275862,0.139,0.116,-0.1875,0.052,0.064,-0.090909091,0.01,0.011,-0.102040816,0.044,0.049,0.125,0.081,0.072,-0.014218009,0.208,0.211,0.230769231,0.064,0.052,-0.064516129,0.058,0.062,0.153846154,0.045,0.039
